OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
41-3011,Advertising Sales Agents,detailed,136520,2.3,29.34,61020.0,0.9,11.69,16.22,23.89,35.57,52.26,24320.0,33730.0,49680.0,73990.0,108700.0,2017
41-3020,Insurance Sales Agents,broad,386320,1.2,32.21,66990.0,0.9,13.07,17.02,23.9,36.64,60.19,27180.0,35400.0,49710.0,76220.0,125190.0,2017
41-3021,Insurance Sales Agents,detailed,386320,1.2,32.21,66990.0,0.9,13.07,17.02,23.9,36.64,60.19,27180.0,35400.0,49710.0,76220.0,125190.0,2017
41-3040,Travel Agents,broad,67330,2.2,19.64,40840.0,1.0,10.26,13.25,17.78,23.7,29.96,21350.0,27570.0,36990.0,49300.0,62320.0,2017
41-3041,Travel Agents,detailed,67330,2.2,19.64,40840.0,1.0,10.26,13.25,17.78,23.7,29.96,21350.0,27570.0,36990.0,49300.0,62320.0,2017
41-3090,"Miscellaneous Sales Representatives, Services",broad,1004020,0.7,30.31,63050.0,0.4,12.16,16.94,25.24,36.95,54.47,25290.0,35240.0,52510.0,76850.0,113310.0,2017
41-3099,"Sales Representatives, Services, All Other",detailed,1004020,0.7,30.31,63050.0,0.4,12.16,16.94,25.24,36.95,54.47,25290.0,35240.0,52510.0,76850.0,113310.0,2017
41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,1718580,0.5,34.88,72540.0,0.4,14.05,20.02,29.01,42.97,61.63,29230.0,41630.0,60340.0,89380.0,128180.0,2017
41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,1718580,0.5,34.88,72540.0,0.4,14.05,20.02,29.01,42.97,61.63,29230.0,41630.0,60340.0,89380.0,128180.0,2017
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,327190,1.8,44.24,92010.0,0.9,19.07,26.58,37.9,55.41,75.72,39660.0,55280.0,78830.0,115250.0,157490.0,2017
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1391400,0.5,32.67,67960.0,0.3,13.34,18.98,27.39,39.36,57.83,27760.0,39480.0,56970.0,81880.0,120280.0,2017
41-9000,Other Sales and Related Workers,minor,638860,1.1,23.72,49340.0,0.7,9.53,11.38,16.17,28.09,48.4,19830.0,23660.0,33630.0,58420.0,100680.0,2017
41-9010,"Models, Demonstrators, and Product Promoters",broad,88500,3.8,15.3,31830.0,1.5,9.41,10.71,12.97,18.17,23.73,19570.0,22280.0,26970.0,37800.0,49350.0,2017
41-9011,Demonstrators and Product Promoters,detailed,84780,3.9,15.3,31830.0,1.5,9.54,10.78,13.01,18.19,23.72,19840.0,22410.0,27060.0,37820.0,49340.0,2017
41-9012,Models,detailed,3710,18.0,15.32,31870.0,6.0,8.17,9.14,11.01,17.91,23.78,16980.0,19020.0,22900.0,37250.0,49450.0,2017
41-9020,Real Estate Brokers and Sales Agents,broad,188490,1.4,30.35,63130.0,1.1,11.2,15.31,23.02,36.21,56.93,23300.0,31840.0,47880.0,75310.0,118410.0,2017
41-9021,Real Estate Brokers,detailed,40530,3.1,36.5,75910.0,2.6,11.61,16.97,27.28,42.69,72.92,24160.0,35290.0,56730.0,88790.0,151660.0,2017
41-9022,Real Estate Sales Agents,detailed,147960,1.7,28.67,59630.0,1.1,11.12,14.99,22.11,34.59,52.64,23130.0,31180.0,45990.0,71950.0,109490.0,2017
41-9030,Sales Engineers,broad,70820,2.2,51.42,106950.0,0.8,27.37,35.38,47.46,62.47,78.24,56940.0,73600.0,98720.0,129940.0,162740.0,2017
41-9031,Sales Engineers,detailed,70820,2.2,51.42,106950.0,0.8,27.37,35.38,47.46,62.47,78.24,56940.0,73600.0,98720.0,129940.0,162740.0,2017
41-9040,Telemarketers,broad,189670,2.8,13.3,27670.0,0.8,8.85,9.96,11.76,14.75,19.36,18410.0,20710.0,24460.0,30680.0,40260.0,2017
41-9041,Telemarketers,detailed,189670,2.8,13.3,27670.0,0.8,8.85,9.96,11.76,14.75,19.36,18410.0,20710.0,24460.0,30680.0,40260.0,2017
41-9090,Miscellaneous Sales and Related Workers,broad,101380,1.7,18.89,39300.0,0.7,9.88,11.39,15.79,22.79,31.62,20550.0,23680.0,32840.0,47410.0,65770.0,2017
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,7520,8.2,13.59,28260.0,2.7,9.04,10.02,11.45,14.48,21.91,18810.0,20830.0,23810.0,30120.0,45560.0,2017
41-9099,"Sales and Related Workers, All Other",detailed,93860,1.7,19.32,40180.0,0.7,10.0,11.59,16.3,23.26,32.48,20810.0,24110.0,33890.0,48390.0,67560.0,2017
43-0000,Office and Administrative Support Occupations,major,21965480,0.1,18.24,37950.0,0.1,10.24,12.68,16.7,22.24,28.77,21300.0,26380.0,34740.0,46270.0,59850.0,2017
43-1000,Supervisors of Office and Administrative Support Workers,minor,1458380,0.3,28.14,58540.0,0.1,16.09,20.34,26.47,33.79,42.69,33470.0,42300.0,55060.0,70270.0,88800.0,2017
43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,1458380,0.3,28.14,58540.0,0.1,16.09,20.34,26.47,33.79,42.69,33470.0,42300.0,55060.0,70270.0,88800.0,2017
43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1458380,0.3,28.14,58540.0,0.1,16.09,20.34,26.47,33.79,42.69,33470.0,42300.0,55060.0,70270.0,88800.0,2017
43-2000,Communications Equipment Operators,minor,88680,2.2,15.09,31390.0,0.5,9.98,11.53,14.02,17.55,22.36,20760.0,23980.0,29160.0,36510.0,46500.0,2017
43-2010,"Switchboard Operators, Including Answering Service",broad,80380,2.3,14.69,30550.0,0.5,9.91,11.41,13.8,17.01,20.92,20610.0,23740.0,28700.0,35390.0,43500.0,2017
43-2011,"Switchboard Operators, Including Answering Service",detailed,80380,2.3,14.69,30550.0,0.5,9.91,11.41,13.8,17.01,20.92,20610.0,23740.0,28700.0,35390.0,43500.0,2017
43-2020,Telephone Operators,broad,6310,8.1,18.47,38410.0,2.5,10.85,13.23,17.46,23.64,28.44,22580.0,27520.0,36320.0,49170.0,59150.0,2017
43-2021,Telephone Operators,detailed,6310,8.1,18.47,38410.0,2.5,10.85,13.23,17.46,23.64,28.44,22580.0,27520.0,36320.0,49170.0,59150.0,2017
43-2090,Miscellaneous Communications Equipment Operators,broad,1980,5.8,20.63,42910.0,2.6,11.35,15.11,19.94,25.44,30.42,23600.0,31430.0,41480.0,52920.0,63280.0,2017
43-2099,"Communications Equipment Operators, All Other",detailed,1980,5.8,20.63,42910.0,2.6,11.35,15.11,19.94,25.44,30.42,23600.0,31430.0,41480.0,52920.0,63280.0,2017
43-3000,Financial Clerks,minor,3044000,0.3,18.55,38580.0,0.1,11.31,13.88,17.56,22.37,27.69,23510.0,28860.0,36520.0,46530.0,57590.0,2017
43-3010,Bill and Account Collectors,broad,271700,1.4,18.1,37650.0,0.4,11.5,13.75,16.99,21.22,26.45,23920.0,28600.0,35330.0,44140.0,55020.0,2017
43-3011,Bill and Account Collectors,detailed,271700,1.4,18.1,37650.0,0.4,11.5,13.75,16.99,21.22,26.45,23920.0,28600.0,35330.0,44140.0,55020.0,2017
43-3020,Billing and Posting Clerks,broad,476010,0.8,18.49,38460.0,0.2,12.55,14.81,17.72,21.68,25.86,26090.0,30810.0,36860.0,45100.0,53780.0,2017
43-3021,Billing and Posting Clerks,detailed,476010,0.8,18.49,38460.0,0.2,12.55,14.81,17.72,21.68,25.86,26090.0,30810.0,36860.0,45100.0,53780.0,2017
43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,1532340,0.4,19.76,41110.0,0.1,11.83,15.1,18.87,23.73,29.17,24600.0,31400.0,39240.0,49360.0,60670.0,2017
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1532340,0.4,19.76,41110.0,0.1,11.83,15.1,18.87,23.73,29.17,24600.0,31400.0,39240.0,49360.0,60670.0,2017
43-3040,Gaming Cage Workers,broad,17030,8.2,13.57,28210.0,0.7,9.77,10.84,12.65,15.73,18.98,20330.0,22550.0,26320.0,32730.0,39480.0,2017
43-3041,Gaming Cage Workers,detailed,17030,8.2,13.57,28210.0,0.7,9.77,10.84,12.65,15.73,18.98,20330.0,22550.0,26320.0,32730.0,39480.0,2017
43-3050,Payroll and Timekeeping Clerks,broad,152990,0.9,21.61,44950.0,0.3,13.53,16.9,21.1,25.65,30.38,28130.0,35160.0,43890.0,53350.0,63180.0,2017
43-3051,Payroll and Timekeeping Clerks,detailed,152990,0.9,21.61,44950.0,0.3,13.53,16.9,21.1,25.65,30.38,28130.0,35160.0,43890.0,53350.0,63180.0,2017
43-3060,Procurement Clerks,broad,70510,1.3,20.35,42320.0,0.3,13.29,16.38,20.15,23.89,28.0,27640.0,34070.0,41910.0,49690.0,58240.0,2017
43-3061,Procurement Clerks,detailed,70510,1.3,20.35,42320.0,0.3,13.29,16.38,20.15,23.89,28.0,27640.0,34070.0,41910.0,49690.0,58240.0,2017
43-3070,Tellers,broad,491150,0.9,13.89,28880.0,0.2,10.27,11.62,13.52,15.58,18.43,21360.0,24170.0,28110.0,32410.0,38330.0,2017
43-3071,Tellers,detailed,491150,0.9,13.89,28880.0,0.2,10.27,11.62,13.52,15.58,18.43,21360.0,24170.0,28110.0,32410.0,38330.0,2017
43-3090,Miscellaneous Financial Clerks,broad,32260,3.8,20.49,42630.0,0.9,12.8,15.68,19.22,24.13,29.76,26620.0,32620.0,39970.0,50180.0,61890.0,2017
43-3099,"Financial Clerks, All Other",detailed,32260,3.8,20.49,42630.0,0.9,12.8,15.68,19.22,24.13,29.76,26620.0,32620.0,39970.0,50180.0,61890.0,2017
43-4000,Information and Record Clerks,minor,5694680,0.3,16.79,34930.0,0.1,10.06,12.18,15.51,19.95,25.51,20920.0,25340.0,32270.0,41500.0,53060.0,2017
43-4010,Brokerage Clerks,broad,58930,2.3,25.41,52850.0,0.6,16.11,19.59,23.94,29.56,36.76,33520.0,40750.0,49800.0,61480.0,76460.0,2017
43-4011,Brokerage Clerks,detailed,58930,2.3,25.41,52850.0,0.6,16.11,19.59,23.94,29.56,36.76,33520.0,40750.0,49800.0,61480.0,76460.0,2017
43-4020,Correspondence Clerks,broad,6370,4.4,18.32,38100.0,1.3,11.81,14.26,17.61,21.9,26.61,24570.0,29670.0,36620.0,45550.0,55350.0,2017
43-4021,Correspondence Clerks,detailed,6370,4.4,18.32,38100.0,1.3,11.81,14.26,17.61,21.9,26.61,24570.0,29670.0,36620.0,45550.0,55350.0,2017
43-4030,"Court, Municipal, and License Clerks",broad,133330,0.8,19.11,39760.0,0.6,11.69,14.26,17.93,22.6,28.13,24310.0,29670.0,37300.0,47000.0,58500.0,2017
43-4031,"Court, Municipal, and License Clerks",detailed,133330,0.8,19.11,39760.0,0.6,11.69,14.26,17.93,22.6,28.13,24310.0,29670.0,37300.0,47000.0,58500.0,2017
43-4040,"Credit Authorizers, Checkers, and Clerks",broad,34350,4.6,19.07,39670.0,0.7,12.24,14.55,17.93,22.67,28.42,25450.0,30250.0,37290.0,47160.0,59110.0,2017
43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,34350,4.6,19.07,39670.0,0.7,12.24,14.55,17.93,22.67,28.42,25450.0,30250.0,37290.0,47160.0,59110.0,2017
43-4050,Customer Service Representatives,broad,2767790,0.5,17.14,35650.0,0.2,10.27,12.49,15.81,20.21,26.12,21370.0,25980.0,32890.0,42040.0,54330.0,2017
43-4051,Customer Service Representatives,detailed,2767790,0.5,17.14,35650.0,0.2,10.27,12.49,15.81,20.21,26.12,21370.0,25980.0,32890.0,42040.0,54330.0,2017
43-4060,"Eligibility Interviewers, Government Programs",broad,140590,3.1,21.45,44620.0,0.6,14.41,16.95,21.35,25.51,29.04,29970.0,35270.0,44400.0,53060.0,60390.0,2017
43-4061,"Eligibility Interviewers, Government Programs",detailed,140590,3.1,21.45,44620.0,0.6,14.41,16.95,21.35,25.51,29.04,29970.0,35270.0,44400.0,53060.0,60390.0,2017
43-4070,File Clerks,broad,118840,1.3,15.48,32200.0,0.3,9.76,11.6,14.48,18.34,23.24,20290.0,24120.0,30120.0,38150.0,48340.0,2017
43-4071,File Clerks,detailed,118840,1.3,15.48,32200.0,0.3,9.76,11.6,14.48,18.34,23.24,20290.0,24120.0,30120.0,38150.0,48340.0,2017
43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,253540,0.9,11.66,24250.0,0.4,8.49,9.46,10.99,12.89,15.78,17670.0,19690.0,22850.0,26810.0,32810.0,2017
43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,253540,0.9,11.66,24250.0,0.4,8.49,9.46,10.99,12.89,15.78,17670.0,19690.0,22850.0,26810.0,32810.0,2017
43-4110,"Interviewers, Except Eligibility and Loan",broad,189600,1.3,16.62,34570.0,0.4,10.61,12.91,15.92,19.38,23.79,22060.0,26860.0,33110.0,40320.0,49490.0,2017
43-4111,"Interviewers, Except Eligibility and Loan",detailed,189600,1.3,16.62,34570.0,0.4,10.61,12.91,15.92,19.38,23.79,22060.0,26860.0,33110.0,40320.0,49490.0,2017
43-4120,"Library Assistants, Clerical",broad,94140,1.3,13.54,28170.0,0.6,8.96,10.05,12.41,16.03,20.12,18630.0,20910.0,25810.0,33340.0,41850.0,2017
43-4121,"Library Assistants, Clerical",detailed,94140,1.3,13.54,28170.0,0.6,8.96,10.05,12.41,16.03,20.12,18630.0,20910.0,25810.0,33340.0,41850.0,2017
43-4130,Loan Interviewers and Clerks,broad,227430,1.6,19.52,40610.0,0.4,12.0,15.16,18.78,23.44,28.32,24960.0,31540.0,39060.0,48760.0,58910.0,2017
43-4131,Loan Interviewers and Clerks,detailed,227430,1.6,19.52,40610.0,0.4,12.0,15.16,18.78,23.44,28.32,24960.0,31540.0,39060.0,48760.0,58910.0,2017
43-4140,New Accounts Clerks,broad,41680,2.6,17.58,36560.0,0.6,12.62,14.31,16.95,19.83,24.05,26250.0,29760.0,35260.0,41240.0,50010.0,2017
43-4141,New Accounts Clerks,detailed,41680,2.6,17.58,36560.0,0.6,12.62,14.31,16.95,19.83,24.05,26250.0,29760.0,35260.0,41240.0,50010.0,2017
43-4150,Order Clerks,broad,169120,3.0,16.99,35330.0,0.9,10.3,12.59,16.11,20.37,25.26,21430.0,26180.0,33510.0,42370.0,52540.0,2017
43-4151,Order Clerks,detailed,169120,3.0,16.99,35330.0,0.9,10.3,12.59,16.11,20.37,25.26,21430.0,26180.0,33510.0,42370.0,52540.0,2017
43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,134570,0.9,19.57,40700.0,0.2,12.83,15.79,18.98,23.04,27.41,26690.0,32840.0,39480.0,47930.0,57020.0,2017
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,134570,0.9,19.57,40700.0,0.2,12.83,15.79,18.98,23.04,27.41,26690.0,32840.0,39480.0,47930.0,57020.0,2017
43-4170,Receptionists and Information Clerks,broad,1014900,0.5,14.25,29640.0,0.2,9.65,11.2,13.65,16.74,19.65,20080.0,23300.0,28390.0,34830.0,40880.0,2017
43-4171,Receptionists and Information Clerks,detailed,1014900,0.5,14.25,29640.0,0.2,9.65,11.2,13.65,16.74,19.65,20080.0,23300.0,28390.0,34830.0,40880.0,2017
43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,148220,2.5,19.16,39850.0,0.9,10.79,12.97,17.44,26.3,29.55,22440.0,26990.0,36280.0,54710.0,61460.0,2017
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,148220,2.5,19.16,39850.0,0.9,10.79,12.97,17.44,26.3,29.55,22440.0,26990.0,36280.0,54710.0,61460.0,2017
43-4190,Miscellaneous Information and Record Clerks,broad,161250,1.2,19.56,40690.0,0.3,12.12,15.0,19.16,23.44,27.62,25200.0,31200.0,39860.0,48750.0,57450.0,2017
43-4199,"Information and Record Clerks, All Other",detailed,161250,1.2,19.56,40690.0,0.3,12.12,15.0,19.16,23.44,27.62,25200.0,31200.0,39860.0,48750.0,57450.0,2017
43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,4152650,0.3,16.73,34790.0,0.1,9.66,11.22,14.95,20.42,28.16,20090.0,23330.0,31100.0,42470.0,58570.0,2017
43-5010,Cargo and Freight Agents,broad,89920,2.2,21.62,44980.0,0.8,12.34,15.99,20.11,26.05,31.54,25670.0,33250.0,41820.0,54180.0,65600.0,2017
43-5011,Cargo and Freight Agents,detailed,89920,2.2,21.62,44980.0,0.8,12.34,15.99,20.11,26.05,31.54,25670.0,33250.0,41820.0,54180.0,65600.0,2017
43-5020,Couriers and Messengers,broad,76710,2.6,14.42,30000.0,0.7,9.65,11.01,13.58,17.08,20.89,20070.0,22900.0,28250.0,35520.0,43440.0,2017
43-5021,Couriers and Messengers,detailed,76710,2.6,14.42,30000.0,0.7,9.65,11.01,13.58,17.08,20.89,20070.0,22900.0,28250.0,35520.0,43440.0,2017
43-5030,Dispatchers,broad,293970,0.8,20.24,42110.0,0.4,11.78,14.71,18.79,24.29,30.75,24500.0,30600.0,39090.0,50520.0,63970.0,2017
43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,95450,0.8,20.2,42020.0,0.4,12.46,15.24,19.06,24.21,30.13,25920.0,31700.0,39640.0,50370.0,62680.0,2017
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,198520,1.2,20.26,42150.0,0.6,11.48,14.45,18.65,24.33,31.22,23880.0,30060.0,38790.0,50600.0,64940.0,2017
43-5040,"Meter Readers, Utilities",broad,33860,2.7,20.87,43410.0,1.1,11.25,14.01,18.86,25.67,32.72,23400.0,29140.0,39240.0,53400.0,68050.0,2017
43-5041,"Meter Readers, Utilities",detailed,33860,2.7,20.87,43410.0,1.1,11.25,14.01,18.86,25.67,32.72,23400.0,29140.0,39240.0,53400.0,68050.0,2017
43-5050,Postal Service Workers,broad,531750,0.0,24.04,50010.0,0.2,16.07,17.69,27.53,28.77,28.78,33430.0,36800.0,57260.0,59850.0,59860.0,2017
43-5051,Postal Service Clerks,detailed,82890,0.0,23.91,49730.0,0.2,16.63,19.79,28.15,28.16,28.75,34580.0,41150.0,58550.0,58570.0,59800.0,2017
43-5052,Postal Service Mail Carriers,detailed,336900,0.0,24.05,50020.0,0.2,16.07,17.41,27.4,28.78,29.38,33420.0,36210.0,57000.0,59850.0,61110.0,2017
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,111960,0.0,24.12,50160.0,0.4,16.49,19.02,27.53,28.15,28.16,34310.0,39560.0,57260.0,58560.0,58570.0,2017
43-5060,"Production, Planning, and Expediting Clerks",broad,336000,0.8,23.57,49020.0,0.3,13.7,17.21,22.44,28.75,35.58,28490.0,35800.0,46670.0,59790.0,74000.0,2017
43-5061,"Production, Planning, and Expediting Clerks",detailed,336000,0.8,23.57,49020.0,0.3,13.7,17.21,22.44,28.75,35.58,28490.0,35800.0,46670.0,59790.0,74000.0,2017
43-5070,"Shipping, Receiving, and Traffic Clerks",broad,671780,0.7,16.25,33790.0,0.2,10.43,12.43,15.29,18.98,23.67,21690.0,25860.0,31810.0,39490.0,49240.0,2017
43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,671780,0.7,16.25,33790.0,0.2,10.43,12.43,15.29,18.98,23.67,21690.0,25860.0,31810.0,39490.0,49240.0,2017
43-5080,Stock Clerks and Order Fillers,broad,2046040,0.5,13.2,27450.0,0.2,9.07,10.17,11.77,15.11,19.4,18870.0,21140.0,24470.0,31430.0,40360.0,2017
43-5081,Stock Clerks and Order Fillers,detailed,2046040,0.5,13.2,27450.0,0.2,9.07,10.17,11.77,15.11,19.4,18870.0,21140.0,24470.0,31430.0,40360.0,2017
43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,72630,2.0,15.54,32330.0,0.5,9.87,11.44,14.51,18.53,23.21,20530.0,23800.0,30180.0,38540.0,48270.0,2017
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,72630,2.0,15.54,32330.0,0.5,9.87,11.44,14.51,18.53,23.21,20530.0,23800.0,30180.0,38540.0,48270.0,2017
43-6000,Secretaries and Administrative Assistants,minor,3613300,0.3,19.74,41060.0,0.1,11.37,14.25,18.21,23.8,30.22,23650.0,29630.0,37870.0,49510.0,62870.0,2017
43-6010,Secretaries and Administrative Assistants,broad,3613300,0.3,19.74,41060.0,0.1,11.37,14.25,18.21,23.8,30.22,23650.0,29630.0,37870.0,49510.0,62870.0,2017
43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,596080,0.6,28.56,59400.0,0.2,17.17,21.62,27.6,34.65,41.0,35720.0,44960.0,57410.0,72080.0,85280.0,2017
43-6012,Legal Secretaries,detailed,185870,1.5,23.37,48600.0,0.8,13.02,16.25,21.51,29.04,36.78,27080.0,33800.0,44730.0,60390.0,76500.0,2017
43-6013,Medical Secretaries,detailed,576520,0.8,17.25,35870.0,0.3,11.66,13.7,16.64,19.94,24.2,24240.0,28490.0,34610.0,41460.0,50340.0,2017
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,2254820,0.4,17.75,36920.0,0.2,10.63,13.45,17.11,21.61,26.14,22110.0,27990.0,35590.0,44950.0,54370.0,2017
43-9000,Other Office and Administrative Support Workers,minor,3913800,0.4,16.73,34800.0,0.2,9.71,11.96,15.66,20.02,25.29,20200.0,24870.0,32560.0,41640.0,52610.0,2017
43-9010,Computer Operators,broad,40400,2.6,21.79,45320.0,0.6,12.43,16.23,21.28,27.42,30.79,25860.0,33760.0,44270.0,57030.0,64050.0,2017
43-9011,Computer Operators,detailed,40400,2.6,21.79,45320.0,0.6,12.43,16.23,21.28,27.42,30.79,25860.0,33760.0,44270.0,57030.0,64050.0,2017
43-9020,Data Entry and Information Processing Workers,broad,245300,1.2,16.73,34800.0,0.6,10.68,12.97,15.85,19.51,24.02,22210.0,26970.0,32960.0,40590.0,49960.0,2017
43-9021,Data Entry Keyers,detailed,180100,1.3,15.64,32530.0,0.3,10.37,12.44,14.87,18.19,22.24,21570.0,25870.0,30930.0,37840.0,46260.0,2017
43-9022,Word Processors and Typists,detailed,65200,2.8,19.74,41070.0,1.6,12.87,15.79,19.11,23.28,27.91,26770.0,32850.0,39740.0,48420.0,58040.0,2017
43-9030,Desktop Publishers,broad,12000,3.6,21.72,45170.0,1.2,11.2,14.88,20.36,27.3,34.27,23300.0,30960.0,42350.0,56790.0,71280.0,2017
43-9031,Desktop Publishers,detailed,12000,3.6,21.72,45170.0,1.2,11.2,14.88,20.36,27.3,34.27,23300.0,30960.0,42350.0,56790.0,71280.0,2017
43-9040,Insurance Claims and Policy Processing Clerks,broad,277130,1.7,19.76,41090.0,0.4,12.86,15.5,18.65,23.24,28.53,26750.0,32230.0,38790.0,48340.0,59340.0,2017
43-9041,Insurance Claims and Policy Processing Clerks,detailed,277130,1.7,19.76,41090.0,0.4,12.86,15.5,18.65,23.24,28.53,26750.0,32230.0,38790.0,48340.0,59340.0,2017
43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,85800,2.0,15.0,31200.0,0.5,9.52,11.24,14.24,18.03,22.17,19800.0,23380.0,29620.0,37500.0,46100.0,2017
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,85800,2.0,15.0,31200.0,0.5,9.52,11.24,14.24,18.03,22.17,19800.0,23380.0,29620.0,37500.0,46100.0,2017
43-9060,"Office Clerks, General",broad,2967620,0.4,16.3,33910.0,0.2,9.55,11.55,15.14,19.46,24.8,19870.0,24020.0,31500.0,40480.0,51590.0,2017
43-9061,"Office Clerks, General",detailed,2967620,0.4,16.3,33910.0,0.2,9.55,11.55,15.14,19.46,24.8,19870.0,24020.0,31500.0,40480.0,51590.0,2017
43-9070,"Office Machine Operators, Except Computer",broad,54950,2.9,15.96,33190.0,0.6,10.26,12.11,15.08,18.78,23.43,21340.0,25200.0,31360.0,39060.0,48740.0,2017
43-9071,"Office Machine Operators, Except Computer",detailed,54950,2.9,15.96,33190.0,0.6,10.26,12.11,15.08,18.78,23.43,21340.0,25200.0,31360.0,39060.0,48740.0,2017
43-9080,Proofreaders and Copy Markers,broad,11420,5.2,19.43,40410.0,1.6,10.91,13.85,18.05,23.84,29.56,22700.0,28820.0,37550.0,49580.0,61480.0,2017
43-9081,Proofreaders and Copy Markers,detailed,11420,5.2,19.43,40410.0,1.6,10.91,13.85,18.05,23.84,29.56,22700.0,28820.0,37550.0,49580.0,61480.0,2017
43-9110,Statistical Assistants,broad,10110,3.2,23.6,49090.0,0.8,15.05,18.28,22.79,28.28,34.06,31310.0,38030.0,47400.0,58820.0,70850.0,2017
43-9111,Statistical Assistants,detailed,10110,3.2,23.6,49090.0,0.8,15.05,18.28,22.79,28.28,34.06,31310.0,38030.0,47400.0,58820.0,70850.0,2017
43-9190,Miscellaneous Office and Administrative Support Workers,broad,209070,1.3,17.96,37360.0,0.6,10.22,12.67,17.11,21.74,27.24,21260.0,26350.0,35590.0,45230.0,56660.0,2017
43-9199,"Office and Administrative Support Workers, All Other",detailed,209070,1.3,17.96,37360.0,0.6,10.22,12.67,17.11,21.74,27.24,21260.0,26350.0,35590.0,45230.0,56660.0,2017
45-0000,"Farming, Fishing, and Forestry Occupations",major,470920,1.2,13.87,28840.0,0.5,9.85,10.46,11.73,15.42,21.15,20480.0,21760.0,24390.0,32060.0,43990.0,2017
45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,20750,2.5,24.11,50160.0,0.9,13.23,16.61,22.39,29.42,37.36,27510.0,34550.0,46570.0,61200.0,77710.0,2017
45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,20750,2.5,24.11,50160.0,0.9,13.23,16.61,22.39,29.42,37.36,27510.0,34550.0,46570.0,61200.0,77710.0,2017
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,20750,2.5,24.11,50160.0,0.9,13.23,16.61,22.39,29.42,37.36,27510.0,34550.0,46570.0,61200.0,77710.0,2017
