OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
49-9099,"Installation, maintenance, and repair workers, all other",,        135560,       2.1,17.43,36260.0,           0.6,          9.13,         11.74,16.39,         22.26,         27.32,         18990,         24430,34090.0,         46310,         56830,2005
51-0000,Production occupations,major,      10249220,       0.3,14.37,29890.0,           0.2,          7.81,          9.70,12.91,         17.43,         23.51,         16240,         20170,26850.0,         36250,         48910,2005
51-1011,First-line supervisors/managers of production and operating workers,,        679930,       0.4,23.66,49210.0,           0.2,         13.77,         17.27,22.18,         28.31,         35.68,         28650,         35930,46140.0,         58890,         74220,2005
51-2011,"Aircraft structure, surfaces, rigging, and systems assemblers",,         22820,       4.8,20.45,42530.0,           2.8,         11.61,         15.84,21.15,         25.30,         27.72,         24140,         32950,43990.0,         52610,         57650,2005
51-2021,"Coil winders, tapers, and finishers",,         23190,       5.2,12.65,26320.0,           1.1,          8.07,          9.79,12.32,         15.22,         17.53,         16790,         20370,25630.0,         31660,         36450,2005
51-2022,Electrical and electronic equipment assemblers,,        207270,       2.1,13.05,27150.0,           0.6,          8.19,          9.74,12.08,         15.48,         19.68,         17040,         20250,25130.0,         32200,         40940,2005
51-2023,Electromechanical equipment assemblers,,         57200,       2.8,13.71,28520.0,           1.2,          8.56,         10.19,12.97,         16.72,         20.44,         17810,         21190,26980.0,         34790,         42520,2005
51-2031,Engine and other machine assemblers,,         49430,       5.1,17.38,36150.0,           2.5,          9.70,         12.16,16.72,         23.11,         26.33,         20170,         25290,34770.0,         48070,         54770,2005
51-2041,Structural metal fabricators and fitters,,         93490,       2.0,15.09,31390.0,           0.6,          9.50,         11.66,14.56,         17.63,         21.54,         19750,         24240,30290.0,         36670,         44810,2005
51-2091,Fiberglass laminators and fabricators,,         30560,       3.3,12.64,26300.0,           0.9,          8.29,          9.85,12.13,         14.88,         17.64,         17240,         20490,25230.0,         30950,         36700,2005
51-2092,Team assemblers,,       1242370,       0.9,12.5,26000.0,           0.6,          7.64,          9.20,11.6,         14.85,         19.04,         15880,         19140,24120.0,         30890,         39600,2005
51-2093,"Timing device assemblers, adjusters, and calibrators",,          2460,      14.1,14.23,29600.0,           2.3,          8.58,         11.08,13.54,         16.51,         21.20,         17850,         23050,28160.0,         34340,         44090,2005
51-2099,"Assemblers and fabricators, all other",,        258240,       2.4,14.49,30140.0,           1.7,          7.62,          9.34,12.62,         19.04,         25.29,         15850,         19430,26250.0,         39610,         52600,2005
51-3011,Bakers,,        144110,       1.7,11.13,23150.0,           0.5,          7.13,          8.30,10.35,         13.27,         16.72,         14830,         17260,21520.0,         27590,         34780,2005
51-3021,Butchers and meat cutters,,        128660,       1.4,13.37,27810.0,           0.4,          7.74,          9.76,12.78,         16.64,         20.37,         16090,         20290,26590.0,         34610,         42370,2005
51-3022,"Meat, poultry, and fish cutters and trimmers",,        136690,       2.3,9.99,20780.0,           0.9,          6.96,          7.95,9.53,         11.25,         13.73,         14470,         16540,19830.0,         23390,         28550,2005
51-3023,Slaughterers and meat packers,,        132000,       4.2,10.33,21490.0,           1.0,          7.47,          8.68,10.2,         11.94,         13.44,         15530,         18050,21220.0,         24840,         27970,2005
51-3091,"Food and tobacco roasting, baking, and drying machine operators and tenders",,         18160,       4.6,12.15,25280.0,           1.6,          7.17,          8.73,11.17,         15.07,         18.70,         14920,         18160,23230.0,         31350,         38890,2005
51-3092,Food batchmakers,,         89400,       2.2,11.61,24140.0,           0.7,          7.11,          8.39,10.82,         13.96,         17.49,         14780,         17460,22510.0,         29030,         36390,2005
51-3093,Food cooking machine operators and tenders,,         43100,       2.7,11.03,22950.0,           1.0,          7.05,          8.27,10.29,         13.16,         16.73,         14670,         17190,21390.0,         27360,         34800,2005
51-4011,"Computer-controlled machine tool operators, metal and plastic",,        136490,       1.6,15.41,32060.0,           0.5,          9.62,         11.77,14.91,         18.53,         21.87,         20010,         24470,31010.0,         38540,         45490,2005
51-4012,Numerical tool and process control programmers,,         17860,       3.2,21.15,43990.0,           1.1,         12.82,         15.96,20.11,         25.23,         31.34,         26670,         33200,41830.0,         52480,         65190,2005
51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",,         87290,       2.1,13.84,28790.0,           0.6,          9.03,         10.87,13.46,         16.38,         19.56,         18780,         22620,28000.0,         34070,         40680,2005
51-4022,"Forging machine setters, operators, and tenders, metal and plastic",,         33850,       3.6,14.53,30220.0,           1.3,          8.66,         11.17,13.93,         17.12,         21.58,         18020,         23230,28970.0,         35610,         44890,2005
51-4023,"Rolling machine setters, operators, and tenders, metal and plastic",,         37500,       3.6,15.02,31240.0,           0.9,          9.24,         11.46,14.65,         18.06,         21.50,         19220,         23840,30480.0,         37570,         44730,2005
51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,        265480,       1.3,13.13,27310.0,           0.4,          8.31,          9.98,12.49,         15.68,         19.39,         17290,         20760,25980.0,         32620,         40330,2005
51-4032,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",,         43180,       2.5,14.72,30610.0,           1.1,          9.18,         11.14,13.85,         17.43,         22.06,         19090,         23160,28800.0,         36260,         45880,2005
51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,        101530,       1.6,14.23,29600.0,           0.7,          8.57,         10.39,13.34,         16.98,         21.52,         17830,         21620,27740.0,         35310,         44760,2005
51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",,         71410,       2.1,15.74,32750.0,           0.7,          9.75,         12.10,15.26,         18.91,         22.94,         20290,         25170,31750.0,         39330,         47720,2005
51-4035,"Milling and planing machine setters, operators, and tenders, metal and plastic",,         29140,       2.8,15.44,32120.0,           0.8,          9.52,         11.85,15.13,         18.56,         21.85,         19810,         24650,31460.0,         38600,         45450,2005
51-4041,Machinists,,        368380,       1.0,17.0,35350.0,           0.4,         10.26,         13.09,16.51,         20.53,         24.87,         21340,         27220,34350.0,         42690,         51720,2005
51-4051,Metal-refining furnace operators and tenders,,         17960,       4.3,16.26,33820.0,           1.0,         10.60,         12.76,15.83,         19.41,         22.77,         22040,         26540,32920.0,         40370,         47360,2005
51-4052,"Pourers and casters, metal",,         14340,       3.6,14.73,30650.0,           1.2,          9.37,         11.31,14.02,         17.15,         21.17,         19500,         23530,29160.0,         35680,         44030,2005
51-4061,"Model makers, metal and plastic",,          8120,       3.7,22.26,46300.0,           3.4,         11.50,         15.81,21.62,         30.18,         33.91,         23920,         32890,44970.0,         62770,         70530,2005
